0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.0002070289689529,-0.000447009445864,0.0
-0.0014449598226493,-0.0031037155987824,0.0001904298160091
-0.0026787882657032,-0.0057200270618078,0.0006610816658197
-0.0039112945461035,-0.0082930641897497,0.0014041272323494
-0.0051451586621877,-0.0108200907895048,0.0024106302175904
-0.006382950166248,-0.0132985256036877,0.0036705972737
-0.0076271185580944,-0.0157259529787609,0.0051730331308797
-0.0088799843054589,-0.0181001326784783,0.0069059996332193
-0.0101437305249518,-0.0204190088076739,0.0088566783792117
-0.011420395353989,-0.0226807178157473,0.0110114366506579
-0.0127118650407165,-0.0248835955536198,0.0133558963022531
-0.0140198677754779,-0.0270261833624212,0.0158750052742857
-0.0153459682838214,-0.0291072331767095,0.0185531113826303
-0.0166915631974435,-0.0311257116295964,0.0213740380335964
-0.0180578772158242,-0.0330808031517313,0.0243211615062072
-0.0194459600676554,-0.034971912060668,0.0273774894411496
-0.0208566842774983,-0.0367986636416728,0.0305257401739369
-0.0222907437394631,-0.0385609042255256,0.0337484225497691
-0.0237486530960793,-0.040258700273276,0.0370279158591324
-0.0252307479169583,-0.0418923364822492,0.0403465495363269
-0.0267371856683313,-0.0434623129318109,0.0436866822678325
-0.0282679474611126,-0.0449693412914974,0.0470307801636598
-0.0298228405617883,-0.0464143401180652,0.0503614936525605
-0.0314015016471907,-0.0477984292718077,0.05366173277113
-0.0330034007810911,-0.0491229234861044,0.0569147405273723
-0.0346278460875506,-0.0503873895893426,0.0601041640311504
-0.0362739842344154,-0.0515760927128938,0.0632124434326666
-0.0379407676308898,-0.0526559518489846,0.066216761566724
-0.0396268974195489,-0.053598435349388,0.0690883938975088
-0.041330771090725,-0.0543821912229992,0.0717937955165349
-0.0430504453165425,-0.0549993190936858,0.0742968152696435
-0.0447836281725375,-0.0554542470056191,0.0765616270970509
-0.0465276911564588,-0.0557523625407955,0.0785538795090349
-0.0482733783702403,-0.0558993958741157,0.0802409319820501
-0.0499809029073852,-0.0559013744105417,0.0815964822895803
-0.0516014786235714,-0.0557644988497586,0.0826054329648549
-0.0531209537921713,-0.0554950227720432,0.0832595900768986
-0.0545363672293881,-0.0550991972620219,0.0835535746137439
-0.0558447313182784,-0.0545832429867966,0.0834838502613414
-0.0570430502351959,-0.0539533281224786,0.0830487186117777
-0.0581283382652346,-0.0532155463263269,0.0822483062603749
-0.0590976378394508,-0.0523758952197692,0.0810845439101884
-0.059948037216686,-0.0514402554734987,0.0795611376586547
-0.0606766877351836,-0.0504143705822199,0.0776835326742278
-0.0612808205618686,-0.0493038274126421,0.0754588695026645
-0.061757762870137,-0.0481140376040087,0.0728959332730455
-0.0621049533802523,-0.0468502198958371,0.0700050961025315
-0.0623199571999576,-0.0455183910723669,0.0667982739334805
-0.062400482441656,-0.0441281786651214,0.0632894673041721
-0.0623444032718972,-0.0426907924639992,0.059495242184931
-0.0621497847106262,-0.0412167866256948,0.0554347491337512
-0.0618149064377173,-0.0397159665552341,0.0511295420127468
-0.0613382844725049,-0.0381973076149475,0.0466033746803923
-0.0607186906002422,-0.036668891152703,0.0418819790106206
-0.059955169393166,-0.0351378599792596,0.0369928284028504
-0.059047052718036,-0.0336103939400955,0.0319648912454855
-0.0579939716675728,-0.0320917052845835,0.0268283788449223
-0.0567958658980681,-0.0305860528026578,0.0216144922035646
-0.0554529903980338,-0.0290967731824435,0.0163551717681986
-0.0539659197519983,-0.0276263277127025,0.0110828539169903
-0.0523355499987187,-0.0261763622390338,0.0058302375391136
-0.0505637679066888,-0.024747778139902,0.0006300636045479
-0.0486585936855164,-0.0233408140945445,-0.004485685464947
-0.0466365065061691,-0.0219551504030442,-0.0094876715244231
-0.0445149497190223,-0.0205900325300069,-0.0143500626581759
-0.0423114890336472,-0.0192443996101502,-0.0190507168038835
-0.0400435038488936,-0.0179170110236254,-0.0235712239519573
-0.0377278764734491,-0.0166065677788727,-0.0278968611026302
-0.035380705708415,-0.015311825714044,-0.0320164637365658
-0.0330170600523525,-0.014031697627328,-0.0359222222363704
-0.0306507787883561,-0.0127653414430231,-0.039609414593415
-0.0282943246347649,-0.0115122318934436,-0.0430760884576353
-0.0259586884966218,-0.0102722140217931,-0.0463227064181337
-0.0236533446034659,-0.0090455377422323,-0.0493517685179292
-0.0213862526675243,-0.0078328735210754,-0.0521674255587363
-0.0191639024842354,-0.0066353099446791,-0.0547750958665742
-0.0169913955329306,-0.0054543345253763,-0.0571810969685448
-0.0148725575637976,-0.0042917995718039,-0.0593923021616632
-0.0128100758399269,-0.0031498753171847,-0.0614158303125695
-0.0108056546102931,-0.0020309927613302,-0.0632587754814143
-0.0088601824939239,-0.0009377788429896,-0.0649279811770269
-0.0069739057309509,0.0001270133762297,-0.0664298622802638
-0.0051466016761584,0.0011605768601236,-0.0677702759683809
-0.0033777470698305,0.0021601225276553,-0.0689544413593091
-0.0016666748530124,0.0031229485857686,-0.0699869059527517
-1.27129348576203e-05,0.0040465051156367,-0.070871555149805
0.0015847001878943,0.0049284520483971,-0.0716116595466796
0.0031259258295137,0.0057667090043527,-0.0722099535722693
0.0046110625015865,0.0065594958444902,-0.0726687383951881
0.0060399097984405,0.0073053631759484,-0.0729900017922581
0.0074119571673678,0.0080032124463717,-0.073175547772959
0.0087263950880607,0.0086523056408639,-0.0732271291324374
0.0099821455533897,0.0092522649466435,-0.0731465767059822
0.011177908318526,0.0098030630637925,-0.0729359198702674
0.0123122191499898,0.010305005107262,-0.0725974937329513
0.0133835162430898,0.0107587032595169,-0.0721340294262276
0.0143902110662948,0.0111650454912547,-0.0715487249281419
0.0153307601132267,0.011525159768216,-0.0708452948379669
0.0162037343743312,0.0118403752061224,-0.0700279984930746
0.0170078837569736,0.0121121816260476,-0.0691016467040407
0.017742194160527,0.0123421889035865,-0.0680715881771961
0.0184059354282595,0.0125320874029123,-0.0669436773704039
0.0189986989279709,0.0126836106481536,-0.0657242260752847
0.0195204240376878,0.0127985012171431,-0.0644199414300608
0.0199714133129145,0.0128784806545342,-0.0630378533397289
0.0203523365721565,0.0129252240006918,-0.0615852344175366
0.020664224544412,0.0129403393275674,-0.0600695155714013
0.020908453065414,0.0129253524704263,-0.0584982002525407
0.0210867190809869,0.0128816969516179,-0.0568787801760766
0.0212010099118446,0.0128107089154791,-0.0552186550320156
0.0212535673539557,0.0127136267368772,-0.053525058348686
0.0212468482349883,0.0125915948336379,-0.0518049912689131
0.0211834830258717,0.012445671107841,-0.0500651655712755
0.0210662340249641,0.0122768373641893,-0.048311956833085
0.0208979545000836,0.0120860120057585,-0.0465513682051257
0.0206815500012043,0.0118740642877344,-0.044789004865493
0.0204199428548682,0.011641829416647,-0.043030058853547
0.0201160406312566,0.0113901238137011,-0.0412793036648769
0.0197727091469072,0.0111197599130182,-0.0395410977214155
0.0193927503399483,0.010831559935396,-0.0378193956219103
0.0189788851390572,0.01052636816168,-0.0361177659287183
0.0185337412494295,0.0102050613229847,-0.0344394141568511
0.0180598456047057,0.0098685568237745,-0.0327872095977112
0.0175596210873599,0.0095178186142888,-0.0311637146285952
0.0170353870042819,0.0091538606273674,-0.0295712152238806
0.0164893627204968,0.0087777477881026,-0.0280117514878565
0.0159236738020761,0.008390594690128,-0.0264871471646676
0.0153403599980164,0.0079935621074397,-0.0249990372397077
0.0147413843978333,0.0075878515736932,-0.0235488929208793
0.0141286431336406,0.0071746983107574,-0.0221380434695567
0.0135039750487083,0.006755362824308,-0.0207676945325019
